Experience ID,Month,Is Available,Average Monthly Bookings
EXP_103604,2025-04,True,100
EXP_103604,2025-05,True,96
EXP_103604,2025-06,True,93
EXP_103604,2025-07,True,104
EXP_103604,2025-08,True,60
EXP_103604,2025-09,True,70
EXP_103604,2025-10,True,53
EXP_103604,2025-11,True,62
EXP_103604,2025-12,True,41
EXP_103605,2025-01,True,49
EXP_103605,2025-02,True,52
EXP_103605,2025-03,True,84
EXP_103605,2025-04,True,68
EXP_103605,2025-05,True,114
EXP_103605,2025-06,True,84
EXP_103605,2025-07,True,124
EXP_103605,2025-08,True,117
EXP_103605,2025-09,True,150
EXP_103605,2025-10,True,56
EXP_103605,2025-11,True,25
EXP_103605,2025-12,True,22
EXP_103606,2025-01,True,79
EXP_103606,2025-02,True,123
EXP_103606,2025-03,True,83
EXP_103606,2025-04,True,55
EXP_103606,2025-05,True,62
EXP_103606,2025-06,True,98
EXP_103606,2025-07,True,69
EXP_103606,2025-08,True,72
EXP_103606,2025-09,True,60
EXP_103606,2025-10,True,80
EXP_103606,2025-11,True,57
EXP_103606,2025-12,True,85
EXP_103607,2025-01,True,60
EXP_103607,2025-02,True,58
EXP_103607,2025-03,True,59
EXP_103607,2025-04,True,53
EXP_103607,2025-05,True,78
EXP_103607,2025-06,True,74
EXP_103607,2025-07,True,95
EXP_103607,2025-08,True,89
EXP_103607,2025-09,True,99
EXP_103607,2025-10,True,52
EXP_103607,2025-11,True,27
EXP_103607,2025-12,True,24
EXP_103608,2025-01,True,73
EXP_103608,2025-02,True,58
EXP_103608,2025-03,True,45
EXP_103608,2025-04,True,85
EXP_103608,2025-05,True,62
EXP_103608,2025-06,True,121
EXP_103608,2025-07,True,76
EXP_103608,2025-08,True,77
EXP_103608,2025-09,True,78
EXP_103608,2025-10,True,81
EXP_103608,2025-11,True,42
EXP_103608,2025-12,True,63
EXP_103609,2025-01,True,48
EXP_103609,2025-02,True,54
EXP_103609,2025-03,True,70
EXP_103609,2025-04,True,101
EXP_103609,2025-05,True,79
EXP_103609,2025-06,True,134
EXP_103609,2025-07,True,152
EXP_103609,2025-08,True,95
EXP_103609,2025-09,True,70
EXP_103609,2025-10,True,87
EXP_103609,2025-11,True,29
EXP_103609,2025-12,True,49
EXP_103610,2025-01,True,90
EXP_103610,2025-02,True,135
EXP_103610,2025-03,True,68
EXP_103610,2025-04,True,73
EXP_103610,2025-05,True,90
EXP_103610,2025-06,True,95
EXP_103610,2025-07,True,78
EXP_103610,2025-08,True,88
EXP_103610,2025-09,True,103
EXP_103610,2025-10,True,107
EXP_103610,2025-11,True,74
EXP_103610,2025-12,True,75
EXP_103611,2025-01,True,43
EXP_103611,2025-02,True,71
EXP_103611,2025-03,True,91
EXP_103611,2025-04,True,81
EXP_103611,2025-05,True,64
EXP_103611,2025-06,True,134
EXP_103611,2025-07,True,57
EXP_103611,2025-08,True,110
EXP_103611,2025-09,True,79
EXP_103611,2025-10,True,72
EXP_103611,2025-11,True,40
EXP_103611,2025-12,True,48
EXP_103612,2025-01,True,50
EXP_103612,2025-02,True,50
EXP_103612,2025-03,True,39
EXP_103612,2025-04,True,111
EXP_103612,2025-05,True,92
EXP_103612,2025-06,True,83
EXP_103612,2025-07,True,107
EXP_103612,2025-08,True,133
EXP_103612,2025-09,True,69
EXP_103612,2025-10,True,47
EXP_103612,2025-11,True,50
EXP_103612,2025-12,True,37
EXP_103613,2025-01,True,51
EXP_103613,2025-02,True,80
EXP_103613,2025-03,True,64
EXP_103613,2025-04,True,44
EXP_103613,2025-05,True,59
EXP_103613,2025-06,True,58
EXP_103613,2025-07,True,56
EXP_103613,2025-08,True,65
EXP_103613,2025-09,True,62
EXP_103613,2025-10,True,67
EXP_103613,2025-11,True,54
EXP_103613,2025-12,True,52
EXP_103614,2025-01,True,72
EXP_103614,2025-02,True,79
EXP_103614,2025-03,True,66
EXP_103614,2025-04,True,45
EXP_103614,2025-05,True,47
EXP_103614,2025-06,True,74
EXP_103614,2025-07,True,66
EXP_103614,2025-08,True,60
EXP_103614,2025-09,True,64
EXP_103614,2025-10,True,43
EXP_103614,2025-11,True,52
EXP_103614,2025-12,True,81
EXP_103615,2025-01,True,105
EXP_103615,2025-02,True,145
EXP_103615,2025-03,True,104
EXP_103615,2025-04,True,99
EXP_103615,2025-05,True,152
EXP_103615,2025-06,True,76
EXP_103615,2025-07,True,137
EXP_103615,2025-08,True,158
EXP_103615,2025-09,True,122
EXP_103615,2025-10,True,55
EXP_103615,2025-11,True,53
EXP_103615,2025-12,True,74
EXP_103616,2025-01,True,79
EXP_103616,2025-02,True,92
EXP_103616,2025-03,True,99
EXP_103616,2025-04,True,132
EXP_103616,2025-05,True,107
EXP_103616,2025-06,True,65
EXP_103616,2025-07,True,61
EXP_103616,2025-08,True,51
EXP_103616,2025-09,True,111
EXP_103616,2025-10,True,77
EXP_103616,2025-11,True,76
EXP_103616,2025-12,True,65
EXP_103617,2025-01,True,55
EXP_103617,2025-02,True,75
EXP_103617,2025-03,True,111
EXP_103617,2025-04,True,67
EXP_103617,2025-05,True,116
EXP_103617,2025-06,True,125
EXP_103617,2025-07,True,111
EXP_103617,2025-08,True,123
EXP_103617,2025-09,True,90
EXP_103617,2025-10,True,100
EXP_103617,2025-11,True,26
EXP_103617,2025-12,True,63
EXP_103618,2025-01,True,52
EXP_103618,2025-02,True,75
EXP_103618,2025-03,True,69
EXP_103618,2025-04,True,135
EXP_103618,2025-05,True,96
EXP_103618,2025-06,True,92
EXP_103618,2025-07,True,145
EXP_103618,2025-08,True,123
EXP_103618,2025-09,True,88
EXP_103618,2025-10,True,64
EXP_103618,2025-11,True,50
EXP_103618,2025-12,True,86
EXP_103619,2025-01,True,91
EXP_103619,2025-02,True,90
EXP_103619,2025-03,True,101
EXP_103619,2025-04,True,59
EXP_103619,2025-05,True,92
EXP_103619,2025-06,True,81
EXP_103619,2025-07,True,95
EXP_103619,2025-08,True,48
EXP_103619,2025-09,True,123
EXP_103619,2025-10,True,145
EXP_103619,2025-11,True,52
EXP_103619,2025-12,True,78
EXP_103620,2025-01,True,77
EXP_103620,2025-02,True,92
EXP_103620,2025-03,True,48
EXP_103620,2025-04,True,96
EXP_103620,2025-05,True,77
EXP_103620,2025-06,True,62
EXP_103620,2025-07,True,98
EXP_103620,2025-08,True,59
EXP_103620,2025-09,True,90
EXP_103620,2025-10,True,78
EXP_103620,2025-11,True,71
EXP_103620,2025-12,True,70
EXP_103621,2025-01,True,83
EXP_103621,2025-02,True,57
EXP_103621,2025-03,True,73
EXP_103621,2025-04,True,79
EXP_103621,2025-05,True,51
EXP_103621,2025-06,True,55
EXP_103621,2025-07,True,77
EXP_103621,2025-08,True,51
EXP_103621,2025-09,True,142
EXP_103621,2025-10,True,93
EXP_103621,2025-11,True,73
EXP_103621,2025-12,True,92
EXP_103622,2025-01,True,77
EXP_103622,2025-02,True,74
EXP_103622,2025-03,True,57
EXP_103622,2025-04,True,102
EXP_103622,2025-05,True,112
EXP_103622,2025-06,True,54
EXP_103622,2025-07,True,34
EXP_103622,2025-08,True,44
EXP_103622,2025-09,True,121
EXP_103622,2025-10,True,80
EXP_103622,2025-11,True,89
EXP_103622,2025-12,True,57
EXP_103623,2025-01,True,80
EXP_103623,2025-02,True,134
EXP_103623,2025-03,True,69
EXP_103623,2025-04,True,61
EXP_103623,2025-05,True,70
EXP_103623,2025-06,True,61
EXP_103623,2025-07,True,89
EXP_103623,2025-08,True,86
EXP_103623,2025-09,True,73
EXP_103623,2025-10,True,57
EXP_103623,2025-11,True,42
EXP_103623,2025-12,True,55
EXP_103624,2025-01,True,81
EXP_103624,2025-02,True,110
EXP_103624,2025-03,True,86
EXP_103624,2025-04,True,79
EXP_103624,2025-05,True,89
EXP_103624,2025-06,True,115
EXP_103624,2025-07,True,105
EXP_103624,2025-08,True,72
EXP_103624,2025-09,True,102
EXP_103624,2025-10,True,128
EXP_103624,2025-11,True,99
EXP_103624,2025-12,True,123
EXP_103625,2025-01,True,27
EXP_103625,2025-02,True,30
EXP_103625,2025-03,True,68
EXP_103625,2025-04,True,68
EXP_103625,2025-05,True,80
EXP_103625,2025-06,True,153
EXP_103625,2025-07,True,198
EXP_103625,2025-08,True,130
EXP_103625,2025-09,True,74
EXP_103625,2025-10,True,85
EXP_103625,2025-11,True,29
EXP_103625,2025-12,True,22
EXP_103626,2025-01,False,0
EXP_103626,2025-02,True,138
EXP_103626,2025-03,False,0
EXP_103626,2025-04,False,0
EXP_103626,2025-05,True,188
EXP_103626,2025-06,False,0
EXP_103626,2025-07,True,118
EXP_103626,2025-08,True,123
EXP_103626,2025-09,True,118
EXP_103626,2025-10,False,0
EXP_103626,2025-11,True,115
EXP_103626,2025-12,True,135
EXP_103627,2025-01,True,71
EXP_103627,2025-02,True,57
EXP_103627,2025-03,True,77
EXP_103627,2025-04,True,54
EXP_103627,2025-05,True,63
EXP_103627,2025-06,True,66
EXP_103627,2025-07,True,60
EXP_103627,2025-08,True,41
EXP_103627,2025-09,True,80
EXP_103627,2025-10,True,84
EXP_103627,2025-11,True,61
EXP_103627,2025-12,True,36
EXP_103628,2025-01,True,57
EXP_103628,2025-02,True,99
EXP_103628,2025-03,True,84
EXP_103628,2025-04,True,81
EXP_103628,2025-05,True,66
EXP_103628,2025-06,True,62
EXP_103628,2025-07,True,47
EXP_103628,2025-08,True,58
EXP_103628,2025-09,True,54
EXP_103628,2025-10,True,74
EXP_103628,2025-11,True,48
EXP_103628,2025-12,True,53
EXP_103629,2025-01,True,28
EXP_103629,2025-02,True,45
EXP_103629,2025-03,True,67
EXP_103629,2025-04,True,78
EXP_103629,2025-05,True,73
EXP_103629,2025-06,True,44
EXP_103629,2025-07,True,95
EXP_103629,2025-08,True,110
EXP_103629,2025-09,True,55
EXP_103629,2025-10,True,51
EXP_103629,2025-11,True,54
EXP_103629,2025-12,True,50
EXP_103630,2025-01,True,155
EXP_103630,2025-02,True,126
EXP_103630,2025-03,True,64
EXP_103630,2025-04,True,69
EXP_103630,2025-05,True,87
EXP_103630,2025-06,True,77
EXP_103630,2025-07,True,98
EXP_103630,2025-08,True,93
EXP_103630,2025-09,True,70
EXP_103630,2025-10,True,76
EXP_103630,2025-11,True,58
EXP_103630,2025-12,True,69
EXP_103631,2025-01,True,59
EXP_103631,2025-02,True,62
EXP_103631,2025-03,True,81
EXP_103631,2025-04,True,69
EXP_103631,2025-05,True,121
EXP_103631,2025-06,True,111
EXP_103631,2025-07,True,74
EXP_103631,2025-08,True,84
EXP_103631,2025-09,True,103
EXP_103631,2025-10,True,58
EXP_103631,2025-11,True,49
EXP_103631,2025-12,True,79
EXP_103632,2025-01,True,61
EXP_103632,2025-02,True,69
EXP_103632,2025-03,True,59
EXP_103632,2025-04,True,55
EXP_103632,2025-05,True,43
EXP_103632,2025-06,True,56
EXP_103632,2025-07,True,64
EXP_103632,2025-08,True,60
EXP_103632,2025-09,True,75
EXP_103632,2025-10,True,69
EXP_103632,2025-11,True,87
EXP_103632,2025-12,True,33
EXP_103633,2025-01,True,30
EXP_103633,2025-02,True,29
EXP_103633,2025-03,True,76
EXP_103633,2025-04,True,64
EXP_103633,2025-05,True,125
EXP_103633,2025-06,True,110
EXP_103633,2025-07,True,153
EXP_103633,2025-08,True,121
EXP_103633,2025-09,True,95
EXP_103633,2025-10,True,63
EXP_103633,2025-11,True,33
EXP_103633,2025-12,True,20
EXP_103634,2025-01,True,42
EXP_103634,2025-02,True,57
EXP_103634,2025-03,True,56
EXP_103634,2025-04,True,141
EXP_103634,2025-05,True,141
EXP_103634,2025-06,True,132
EXP_103634,2025-07,True,193
EXP_103634,2025-08,True,194
EXP_103634,2025-09,True,132
EXP_103634,2025-10,True,73
EXP_103634,2025-11,True,13
EXP_103634,2025-12,True,19
EXP_103635,2025-01,True,96
EXP_103635,2025-02,True,69
EXP_103635,2025-03,True,112
EXP_103635,2025-04,True,130
EXP_103635,2025-05,True,104
EXP_103635,2025-06,True,73
EXP_103635,2025-07,True,105
EXP_103635,2025-08,True,138
EXP_103635,2025-09,True,135
EXP_103635,2025-10,True,51
EXP_103635,2025-11,True,67
EXP_103635,2025-12,True,47
EXP_103636,2025-01,True,69
EXP_103636,2025-02,True,73
EXP_103636,2025-03,True,161
EXP_103636,2025-04,True,85
EXP_103636,2025-05,True,113
EXP_103636,2025-06,True,83
EXP_103636,2025-07,True,51
EXP_103636,2025-08,True,60
EXP_103636,2025-09,True,86
EXP_103636,2025-10,True,71
EXP_103636,2025-11,True,53
EXP_103636,2025-12,True,52
EXP_103637,2025-01,False,0
EXP_103637,2025-02,False,0
EXP_103637,2025-03,True,133
EXP_103637,2025-04,True,155
EXP_103637,2025-05,True,171
EXP_103637,2025-06,True,131
EXP_103637,2025-07,False,0
EXP_103637,2025-08,True,125
EXP_103637,2025-09,True,178
EXP_103637,2025-10,True,127
EXP_103637,2025-11,False,0
EXP_103637,2025-12,False,0
EXP_103638,2025-01,True,71
EXP_103638,2025-02,True,91
EXP_103638,2025-03,True,80
EXP_103638,2025-04,True,62
EXP_103638,2025-05,True,95
EXP_103638,2025-06,True,59
EXP_103638,2025-07,True,92
EXP_103638,2025-08,True,91
EXP_103638,2025-09,True,79
EXP_103638,2025-10,True,66
EXP_103638,2025-11,True,61
EXP_103638,2025-12,True,63
EXP_103639,2025-01,True,68
EXP_103639,2025-02,True,49
EXP_103639,2025-03,True,68
EXP_103639,2025-04,True,129
EXP_103639,2025-05,True,107
EXP_103639,2025-06,True,122
EXP_103639,2025-07,True,91
EXP_103639,2025-08,True,93
EXP_103639,2025-09,True,106
EXP_103639,2025-10,True,70
EXP_103639,2025-11,True,35
EXP_103639,2025-12,True,46
EXP_103640,2025-01,True,55
EXP_103640,2025-02,True,42
EXP_103640,2025-03,True,59
EXP_103640,2025-04,True,84
EXP_103640,2025-05,True,75
EXP_103640,2025-06,True,50
EXP_103640,2025-07,True,44
EXP_103640,2025-08,True,58
EXP_103640,2025-09,True,87
EXP_103640,2025-10,True,61
EXP_103640,2025-11,True,36
EXP_103640,2025-12,True,54
EXP_103641,2025-01,True,59
EXP_103641,2025-02,True,34
EXP_103641,2025-03,True,94
EXP_103641,2025-04,True,99
EXP_103641,2025-05,True,98
EXP_103641,2025-06,True,150
EXP_103641,2025-07,True,179
EXP_103641,2025-08,True,122
EXP_103641,2025-09,True,116
EXP_103641,2025-10,True,73
EXP_103641,2025-11,True,50
EXP_103641,2025-12,True,31
EXP_103642,2025-01,True,56
EXP_103642,2025-02,True,85
EXP_103642,2025-03,True,86
EXP_103642,2025-04,True,84
EXP_103642,2025-05,True,143
EXP_103642,2025-06,True,102
EXP_103642,2025-07,True,56
EXP_103642,2025-08,True,56
EXP_103642,2025-09,True,102
EXP_103642,2025-10,True,76
EXP_103642,2025-11,True,79
EXP_103642,2025-12,True,77
EXP_103643,2025-01,True,71
EXP_103643,2025-02,True,78
EXP_103643,2025-03,True,70
EXP_103643,2025-04,True,97
EXP_103643,2025-05,True,147
EXP_103643,2025-06,True,66
EXP_103643,2025-07,True,128
EXP_103643,2025-08,True,80
EXP_103643,2025-09,True,141
EXP_103643,2025-10,True,101
EXP_103643,2025-11,True,78
EXP_103643,2025-12,True,48
EXP_103644,2025-01,True,54
EXP_103644,2025-02,True,61
EXP_103644,2025-03,True,39
EXP_103644,2025-04,True,89
EXP_103644,2025-05,True,109
EXP_103644,2025-06,True,70
EXP_103644,2025-07,True,155
EXP_103644,2025-08,True,110
EXP_103644,2025-09,True,141
EXP_103644,2025-10,True,61
EXP_103644,2025-11,True,44
EXP_103644,2025-12,True,35
EXP_103645,2025-01,True,35
EXP_103645,2025-02,True,58
EXP_103645,2025-03,True,64
EXP_103645,2025-04,True,31
EXP_103645,2025-05,True,64
EXP_103645,2025-06,True,56
EXP_103645,2025-07,True,61
EXP_103645,2025-08,True,74
EXP_103645,2025-09,True,49
EXP_103645,2025-10,True,56
EXP_103645,2025-11,True,67
EXP_103645,2025-12,True,58
EXP_103646,2025-01,True,54
EXP_103646,2025-02,True,91
EXP_103646,2025-03,True,94
EXP_103646,2025-04,True,123
EXP_103646,2025-05,True,93
EXP_103646,2025-06,True,71
EXP_103646,2025-07,True,63
EXP_103646,2025-08,True,108
EXP_103646,2025-09,True,104
EXP_103646,2025-10,True,135
EXP_103646,2025-11,True,124
EXP_103646,2025-12,True,68
EXP_103647,2025-01,True,52
EXP_103647,2025-02,True,65
EXP_103647,2025-03,True,88
EXP_103647,2025-04,True,58
EXP_103647,2025-05,True,99
EXP_103647,2025-06,True,100
EXP_103647,2025-07,True,71
EXP_103647,2025-08,True,68
EXP_103647,2025-09,True,94
EXP_103647,2025-10,True,124
EXP_103647,2025-11,True,58
EXP_103647,2025-12,True,64
EXP_103648,2025-01,True,77
EXP_103648,2025-02,True,82
EXP_103648,2025-03,True,64
EXP_103648,2025-04,True,61
EXP_103648,2025-05,True,111
EXP_103648,2025-06,True,63
EXP_103648,2025-07,True,47
EXP_103648,2025-08,True,87
EXP_103648,2025-09,True,80
EXP_103648,2025-10,True,74
EXP_103648,2025-11,True,58
EXP_103648,2025-12,True,52
EXP_103649,2025-01,True,23
EXP_103649,2025-02,True,33
EXP_103649,2025-03,True,42
EXP_103649,2025-04,True,54
EXP_103649,2025-05,True,106
EXP_103649,2025-06,True,119
EXP_103649,2025-07,True,143
EXP_103649,2025-08,True,79
EXP_103649,2025-09,True,61
EXP_103649,2025-10,True,52
EXP_103649,2025-11,True,29
EXP_103649,2025-12,True,22
EXP_103650,2025-01,True,47
EXP_103650,2025-02,True,79
EXP_103650,2025-03,True,66
EXP_103650,2025-04,True,112
EXP_103650,2025-05,True,130
EXP_103650,2025-06,True,141
EXP_103650,2025-07,True,182
EXP_103650,2025-08,True,115
EXP_103650,2025-09,True,88
EXP_103650,2025-10,True,85
EXP_103650,2025-11,True,27
EXP_103650,2025-12,True,38
EXP_103651,2025-01,True,60
EXP_103651,2025-02,True,97
EXP_103651,2025-03,True,58
EXP_103651,2025-04,True,76
EXP_103651,2025-05,True,48
EXP_103651,2025-06,True,50
EXP_103651,2025-07,True,76
EXP_103651,2025-08,True,70
EXP_103651,2025-09,True,52
EXP_103651,2025-10,True,49
EXP_103651,2025-11,True,47
EXP_103651,2025-12,True,100
EXP_103652,2025-01,True,31
EXP_103652,2025-02,True,39
EXP_103652,2025-03,True,95
EXP_103652,2025-04,True,118
EXP_103652,2025-05,True,79
EXP_103652,2025-06,True,69
EXP_103652,2025-07,True,212
EXP_103652,2025-08,True,91
EXP_103652,2025-09,True,96
EXP_103652,2025-10,True,69
EXP_103652,2025-11,True,29
EXP_103652,2025-12,True,35
EXP_103653,2025-01,True,126
EXP_103653,2025-02,True,91
EXP_103653,2025-03,True,90
EXP_103653,2025-04,True,139
EXP_103653,2025-05,True,89
EXP_103653,2025-06,True,112
EXP_103653,2025-07,True,105
EXP_103653,2025-08,True,71
EXP_103653,2025-09,True,115
EXP_103653,2025-10,True,128
EXP_103653,2025-11,True,152
EXP_103653,2025-12,True,63
EXP_103654,2025-01,True,57
EXP_103654,2025-02,True,130
EXP_103654,2025-03,True,92
EXP_103654,2025-04,True,67
EXP_103654,2025-05,True,92
EXP_103654,2025-06,True,81
EXP_103654,2025-07,True,74
EXP_103654,2025-08,True,105
EXP_103654,2025-09,True,104
EXP_103654,2025-10,True,97
EXP_103654,2025-11,True,94
EXP_103654,2025-12,True,108
EXP_103655,2025-01,True,54
EXP_103655,2025-02,True,72
EXP_103655,2025-03,True,75
EXP_103655,2025-04,True,58
EXP_103655,2025-05,True,49
EXP_103655,2025-06,True,51
EXP_103655,2025-07,True,63
EXP_103655,2025-08,True,89
EXP_103655,2025-09,True,89
EXP_103655,2025-10,True,86
EXP_103655,2025-11,True,41
EXP_103655,2025-12,True,51
EXP_103656,2025-01,True,66
EXP_103656,2025-02,True,85
EXP_103656,2025-03,True,57
EXP_103656,2025-04,True,85
EXP_103656,2025-05,True,69
EXP_103656,2025-06,True,102
EXP_103656,2025-07,True,86
EXP_103656,2025-08,True,96
EXP_103656,2025-09,True,62
EXP_103656,2025-10,True,47
EXP_103656,2025-11,True,119
EXP_103656,2025-12,True,52
EXP_103657,2025-01,True,65
EXP_103657,2025-02,True,71
EXP_103657,2025-03,True,46
EXP_103657,2025-04,True,108
EXP_103657,2025-05,True,94
EXP_103657,2025-06,True,153
EXP_103657,2025-07,True,115
EXP_103657,2025-08,True,113
EXP_103657,2025-09,True,103
EXP_103657,2025-10,True,67
EXP_103657,2025-11,True,35
EXP_103657,2025-12,True,21
EXP_103658,2025-01,True,61
EXP_103658,2025-02,True,71
EXP_103658,2025-03,True,56
EXP_103658,2025-04,True,48
EXP_103658,2025-05,True,51
EXP_103658,2025-06,True,33
EXP_103658,2025-07,True,64
EXP_103658,2025-08,True,39
EXP_103658,2025-09,True,69
EXP_103658,2025-10,True,58
EXP_103658,2025-11,True,54
EXP_103658,2025-12,True,57
EXP_103659,2025-01,True,45
EXP_103659,2025-02,True,40
EXP_103659,2025-03,True,46
EXP_103659,2025-04,True,101
EXP_103659,2025-05,True,74
EXP_103659,2025-06,True,57
EXP_103659,2025-07,True,91
EXP_103659,2025-08,True,80
EXP_103659,2025-09,True,62
EXP_103659,2025-10,True,45
EXP_103659,2025-11,True,52
EXP_103659,2025-12,True,51
EXP_103660,2025-01,True,88
EXP_103660,2025-02,True,75
EXP_103660,2025-03,True,59
EXP_103660,2025-04,True,72
EXP_103660,2025-05,True,53
EXP_103660,2025-06,True,47
EXP_103660,2025-07,True,92
EXP_103660,2025-08,True,56
EXP_103660,2025-09,True,40
EXP_103660,2025-10,True,91
EXP_103660,2025-11,True,41
EXP_103660,2025-12,True,60
EXP_103661,2025-01,True,72
EXP_103661,2025-02,True,71
EXP_103661,2025-03,True,143
EXP_103661,2025-04,True,72
EXP_103661,2025-05,True,76
EXP_103661,2025-06,True,86
EXP_103661,2025-07,True,66
EXP_103661,2025-08,True,107
EXP_103661,2025-09,True,77
EXP_103661,2025-10,True,86
EXP_103661,2025-11,True,58
EXP_103661,2025-12,True,83
EXP_103662,2025-01,True,67
EXP_103662,2025-02,True,100
EXP_103662,2025-03,True,78
EXP_103662,2025-04,True,160
EXP_103662,2025-05,True,94
EXP_103662,2025-06,True,63
EXP_103662,2025-07,True,50
EXP_103662,2025-08,True,58
EXP_103662,2025-09,True,73
EXP_103662,2025-10,True,101
EXP_103662,2025-11,True,64
EXP_103662,2025-12,True,93
EXP_103663,2025-01,True,37
EXP_103663,2025-02,True,44
EXP_103663,2025-03,True,52
EXP_103663,2025-04,True,111
EXP_103663,2025-05,True,53
EXP_103663,2025-06,True,83
EXP_103663,2025-07,True,118
EXP_103663,2025-08,True,66
EXP_103663,2025-09,True,159
EXP_103663,2025-10,True,44
EXP_103663,2025-11,True,35
EXP_103663,2025-12,True,40
EXP_103664,2025-01,True,57
EXP_103664,2025-02,True,72
EXP_103664,2025-03,True,73
EXP_103664,2025-04,True,84
EXP_103664,2025-05,True,102
EXP_103664,2025-06,True,55
EXP_103664,2025-07,True,27
EXP_103664,2025-08,True,56
EXP_103664,2025-09,True,78
EXP_103664,2025-10,True,81
EXP_103664,2025-11,True,59
EXP_103664,2025-12,True,45
EXP_103665,2025-01,True,66
EXP_103665,2025-02,True,126
EXP_103665,2025-03,True,98
EXP_103665,2025-04,True,129
EXP_103665,2025-05,True,74
EXP_103665,2025-06,True,63
EXP_103665,2025-07,True,42
EXP_103665,2025-08,True,82
EXP_103665,2025-09,True,64
EXP_103665,2025-10,True,104
EXP_103665,2025-11,True,73
EXP_103665,2025-12,True,62
EXP_103666,2025-01,True,78
EXP_103666,2025-02,True,73
EXP_103666,2025-03,True,120
EXP_103666,2025-04,True,81
EXP_103666,2025-05,True,80
EXP_103666,2025-06,True,86
EXP_103666,2025-07,True,84
EXP_103666,2025-08,True,86
EXP_103666,2025-09,True,95
EXP_103666,2025-10,True,61
EXP_103666,2025-11,True,84
EXP_103666,2025-12,True,88
EXP_103667,2025-01,True,71
EXP_103667,2025-02,True,135
EXP_103667,2025-03,True,60
EXP_103667,2025-04,True,92
EXP_103667,2025-05,True,92
EXP_103667,2025-06,True,87
EXP_103667,2025-07,True,61
EXP_103667,2025-08,True,85
EXP_103667,2025-09,True,97
EXP_103667,2025-10,True,96
EXP_103667,2025-11,True,49
EXP_103667,2025-12,True,69
EXP_103668,2025-01,True,27
EXP_103668,2025-02,True,30
EXP_103668,2025-03,True,41
EXP_103668,2025-04,True,63
EXP_103668,2025-05,True,89
EXP_103668,2025-06,True,122
EXP_103668,2025-07,True,132
EXP_103668,2025-08,True,104
EXP_103668,2025-09,True,79
EXP_103668,2025-10,True,49
EXP_103668,2025-11,True,27
EXP_103668,2025-12,True,19
EXP_103669,2025-01,True,63
EXP_103669,2025-02,True,68
EXP_103669,2025-03,True,89
EXP_103669,2025-04,True,51
EXP_103669,2025-05,True,42
EXP_103669,2025-06,True,68
EXP_103669,2025-07,True,36
EXP_103669,2025-08,True,80
EXP_103669,2025-09,True,37
EXP_103669,2025-10,True,64
EXP_103669,2025-11,True,47
EXP_103669,2025-12,True,60
EXP_103670,2025-01,True,48
EXP_103670,2025-02,True,28
EXP_103670,2025-03,True,36
EXP_103670,2025-04,True,64
EXP_103670,2025-05,True,115
EXP_103670,2025-06,True,99
EXP_103670,2025-07,True,106
EXP_103670,2025-08,True,100
EXP_103670,2025-09,True,60
EXP_103670,2025-10,True,53
EXP_103670,2025-11,True,24
EXP_103670,2025-12,True,30
EXP_103671,2025-01,True,72
EXP_103671,2025-02,True,48
EXP_103671,2025-03,True,83
EXP_103671,2025-04,True,128
EXP_103671,2025-05,True,98
EXP_103671,2025-06,True,103
EXP_103671,2025-07,True,172
EXP_103671,2025-08,True,162
EXP_103671,2025-09,True,177
EXP_103671,2025-10,True,89
EXP_103671,2025-11,True,87
EXP_103671,2025-12,True,29
EXP_103672,2025-01,True,72
EXP_103672,2025-02,True,52
EXP_103672,2025-03,True,127
EXP_103672,2025-04,True,132
EXP_103672,2025-05,True,98
EXP_103672,2025-06,True,37
EXP_103672,2025-07,True,54
EXP_103672,2025-08,True,41
EXP_103672,2025-09,True,90
EXP_103672,2025-10,True,56
EXP_103672,2025-11,True,61
EXP_103672,2025-12,True,45
EXP_103673,2025-01,True,48
EXP_103673,2025-02,True,75
EXP_103673,2025-03,True,71
EXP_103673,2025-04,True,72
EXP_103673,2025-05,True,94
EXP_103673,2025-06,True,133
EXP_103673,2025-07,True,100
EXP_103673,2025-08,True,54
EXP_103673,2025-09,True,49
EXP_103673,2025-10,True,63
EXP_103673,2025-11,True,61
EXP_103673,2025-12,True,50
EXP_103674,2025-01,True,82
EXP_103674,2025-02,True,74
EXP_103674,2025-03,True,99
EXP_103674,2025-04,True,99
EXP_103674,2025-05,True,68
EXP_103674,2025-06,True,86
EXP_103674,2025-07,True,44
EXP_103674,2025-08,True,67
EXP_103674,2025-09,True,77
EXP_103674,2025-10,True,85
EXP_103674,2025-11,True,76
EXP_103674,2025-12,True,73
EXP_103675,2025-01,True,125
EXP_103675,2025-02,True,77
EXP_103675,2025-03,True,77
EXP_103675,2025-04,True,89
EXP_103675,2025-05,True,98
EXP_103675,2025-06,True,63
EXP_103675,2025-07,True,62
EXP_103675,2025-08,True,67
EXP_103675,2025-09,True,71
EXP_103675,2025-10,True,62
EXP_103675,2025-11,True,40
EXP_103675,2025-12,True,88
EXP_103676,2025-01,True,97
EXP_103676,2025-02,True,97
EXP_103676,2025-03,True,99
EXP_103676,2025-04,True,69
EXP_103676,2025-05,True,67
EXP_103676,2025-06,True,82
EXP_103676,2025-07,True,51
EXP_103676,2025-08,True,65
EXP_103676,2025-09,True,62
EXP_103676,2025-10,True,81
EXP_103676,2025-11,True,55
EXP_103676,2025-12,True,56
